Date,Heure,Time,leader_CARMA_mode,leader_Speed_command,leader_CARMA_ovr,leader_avg_speed_driven_wheels,leader_ACC_speed,leader_ACC_status,leader_GPS_CARMA_speed,leader_GPS_speed,leader_acceleration,leader_fuel_consumption,leader_CARMA_ovr_manual,leader_radar1,leader_radar7,leader_radar9,follower1_CARMA_mode,follower1_Speed_command,follower1_CARMA_ovr,follower1_avg_speed_driven_wheels,follower1_ACC_speed,follower1_ACC_status,follower1_GPS_CARMA_speed,follower1_GPS_speed,follower1_acceleration,follower1_fuel_consumption,follower1_CARMA_ovr_manual,follower1_radar1,follower1_radar7,follower1_radar9,follower2_CARMA_mode,follower2_Speed_command,follower2_CARMA_ovr,follower2_avg_speed_driven_wheels,follower2_ACC_speed,follower2_ACC_status,follower2_GPS_CARMA_speed,follower2_GPS_speed,follower2_acceleration,follower2_fuel_consumption,follower2_CARMA_ovr_manual,follower2_radar1,follower2_radar7,follower2_radar9,follower3_CARMA_mode,follower3_Speed_command,follower3_CARMA_ovr,follower3_avg_speed_driven_wheels,follower3_ACC_speed,follower3_ACC_status,follower3_GPS_CARMA_speed,follower3_GPS_speed,follower3_acceleration,follower3_fuel_consumption,follower3_CARMA_ovr_manual,follower3_radar1,follower3_radar7,follower3_radar9,follower4_CARMA_mode,follower4_Speed_command,follower4_CARMA_ovr,follower4_avg_speed_driven_wheels,follower4_ACC_speed,follower4_ACC_status,follower4_GPS_CARMA_speed,follower4_GPS_speed,follower4_acceleration,follower4_fuel_consumption,follower4_CARMA_ovr_manual,follower4_radar1,follower4_radar7,follower4_radar9
17/07/2018,13:47:00,180.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,1.25,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.675,,8.0,0.0,0.0
17/07/2018,13:47:00,180.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,2.5,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.125,,8.0,0.0,0.0
17/07/2018,13:47:00,180.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.25,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.95,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.7,,8.0,0.0,0.0
17/07/2018,13:47:00,180.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.725,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,2.5,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.725,,8.0,0.0,0.0
17/07/2018,13:47:00,181.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,-0.001,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.75,,8.0,0.0,0.0
17/07/2018,13:47:01,181.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.9,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.75,,8.0,0.0,0.0
17/07/2018,13:47:01,181.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.0,0.0,0.0
17/07/2018,13:47:01,181.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.675,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,2.0,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.2,,8.0,0.0,0.0
17/07/2018,13:47:01,181.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,2.025,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.875,,8.0,0.0,0.0
17/07/2018,13:47:01,181.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.875,,8.0,0.0,0.0
17/07/2018,13:47:01,181.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,-0.001,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,2.0,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.9,,8.0,0.0,0.0
17/07/2018,13:47:01,181.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.725,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:01,181.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.001,0.0,0.0,,,5.5,0.0,0.0,,,,0.0,20.5555572,0,0.0,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.95,,8.0,0.0,0.0
17/07/2018,13:47:01,181.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.9,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.875,,3.5,0.0,0.0,,,,0.0,21.4409739375,0.0,-0.001,,0.0,1.3,,8.0,0.0,0.0
17/07/2018,13:47:02,182.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.975,,8.0,0.0,0.0
17/07/2018,13:47:02,182.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.725,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.9,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,2.0,,8.0,0.0,0.0
17/07/2018,13:47:02,182.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.95,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.975,,8.0,0.0,0.0
17/07/2018,13:47:02,182.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.9,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,2.0,,8.0,0.0,0.0
17/07/2018,13:47:02,182.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.025,,0.0,0.0,0.0,,,,,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,,,,0.0,20.5555572,0,0.001,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.975,,8.0,0.0,0.0
17/07/2018,13:47:02,182.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.725,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.85,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,2.075,,8.0,0.0,0.0
17/07/2018,13:47:02,182.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,2.05,,8.0,0.0,0.0
17/07/2018,13:47:02,182.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.9,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.85,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,2.05,,8.0,0.0,0.0
17/07/2018,13:47:02,182.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,-0.001,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.025,,8.0,0.0,0.0
17/07/2018,13:47:02,182.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.725,,0.0,0.0,0.0,,,,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.025,,8.0,0.0,0.0
17/07/2018,13:47:03,183.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.975,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,2.0,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.7,,8.0,0.0,0.0
17/07/2018,13:47:03,183.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.001,0.0,0.0,1.875,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,2.0,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.0,,8.0,0.0,0.0
17/07/2018,13:47:03,183.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,2.0,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.025,,8.0,0.0,0.0
17/07/2018,13:47:03,183.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.975,,8.0,0.0,0.0
17/07/2018,13:47:03,183.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.675,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,2.0,,8.0,0.0,0.0
17/07/2018,13:47:03,183.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.95,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:03,183.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.975,,8.0,0.0,0.0
17/07/2018,13:47:03,183.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.075,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.9,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.002,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:03,183.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.75,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:03,183.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.9,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.9,,8.0,0.0,0.0
17/07/2018,13:47:03,184.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.925,,5.25,0.0,0.0,,,,0.0,0.0,0.0,0.001,0.0,0.0,1.95,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:04,184.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.925,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.9,,8.0,0.0,0.0
17/07/2018,13:47:04,184.2,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.75,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.95,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.95,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.925,,8.0,0.0,0.0
17/07/2018,13:47:04,184.3,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.025,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.9,,8.0,0.0,0.0
17/07/2018,13:47:04,184.4,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.225,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.95,,8.0,0.0,0.0
17/07/2018,13:47:04,184.5,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.001,0.0,0.0,1.975,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.3,,8.0,0.0,0.0
17/07/2018,13:47:04,184.6,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.7,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,2.6,,8.0,0.0,0.0
17/07/2018,13:47:04,184.7,2.0,0.0,1.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.05,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.3,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.95,,8.0,0.0,0.0
17/07/2018,13:47:04,184.8,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.975,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,-0.001,0.0,0.0,2.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.9,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.95,,8.0,0.0,0.0
17/07/2018,13:47:04,184.9,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.875,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.95,,7.875,0.0,0.0
17/07/2018,13:47:04,185.0,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.65,,0.0,0.0,0.0,,,,0.0,15.1909734375,0.0,0.0,0.0,0.0,2.5,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.975,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.975,,7.875,0.0,0.0
17/07/2018,13:47:05,185.1,2.0,0.0,1.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.25,,5.5,0.0,0.0,2.0,0.0,1.0,0.0,20.5555572,0,0.0,0.0,0.0,1.925,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.925,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.875,,7.875,0.0,0.0
